episode,coverage_pct,detection_rate,total_collisions,steps_to_first_target,steps_to_90pct_coverage,time_to_detect_all,episode_length,total_path_length
1,87.55,0.733,2391010,1,-1,-1,1000,60250.97
2,84.89,0.8,2279673,1,-1,-1,1000,59940.21
3,92.57,0.733,2403959,1,108,-1,1000,62895.75
4,88.39,0.667,2616092,1,-1,-1,1000,62400.36
5,87.55,0.733,2221062,1,-1,-1,1000,61218.68
6,83.65,0.733,2469905,1,-1,-1,1000,60529.68
7,84.07,0.8,2469837,1,-1,-1,1000,60765.35
8,86.87,0.667,2388793,1,-1,-1,1000,59043.08
9,88.55,0.867,2483128,1,-1,-1,1000,61170.1
10,89.07,0.8,2525534,1,-1,-1,1000,60829.43
11,83.71,0.4,2377804,1,-1,-1,1000,60056.84
12,89.43,0.6,2535189,1,-1,-1,1000,62699.67
13,88.85,0.733,2664273,1,-1,-1,1000,61634.94
14,88.26,0.6,2389447,1,-1,-1,1000,59558.89
15,87.49,0.6,2608308,1,-1,-1,1000,62776.62
16,89.3,0.467,2545911,1,-1,-1,1000,62678.52
17,85.7,0.733,2480626,1,-1,-1,1000,59648.6
18,86.78,0.733,2532062,1,-1,-1,1000,61482.42
19,89.81,0.8,2219566,1,-1,-1,1000,59003.05
20,87.97,0.667,2416845,1,-1,-1,1000,60904.99
21,85.4,0.667,2647094,2,-1,-1,1000,61035.23
22,88.09,0.667,2434566,1,-1,-1,1000,60504.69
23,85.04,0.733,2474580,1,-1,-1,1000,60846.59
24,86.96,0.933,2484726,1,-1,-1,1000,61321.39
25,91.74,0.867,2339347,1,105,-1,1000,60018.34
26,87.26,0.667,2524570,1,-1,-1,1000,59506.02
27,87.37,0.8,2605933,1,-1,-1,1000,62277.24
28,87.64,0.467,2475877,4,-1,-1,1000,60992.75
29,86.67,0.733,2589716,1,-1,-1,1000,61924.1
30,84.17,0.733,2232054,1,-1,-1,1000,57877.07
